,Asset No,NAV_x,NAV_y
10901,413645,3115.91,2971.53
10902,414644,3255.63,3111.25
10903,414646,4894.23,4656.42
10916,414696,12049.53,11901.54
10917,414697,1166.13,1114.42
10918,414698,1166.13,1114.42
10919,414699,1166.13,1114.42
10920,414700,1166.13,1114.42
10921,414701,1166.13,1114.42
10922,414702,1166.13,1114.42
10923,414703,1166.13,1114.42
10924,414704,1166.13,1114.42
10925,414705,1166.13,1114.42
10926,414706,1166.13,1114.42
10927,414707,1166.13,1114.42
10928,414708,1166.13,1114.42
10929,414709,1166.13,1114.42
10930,414710,1166.13,1114.42
10931,414711,1166.13,1114.42
10932,414712,1166.13,1114.42
10933,414713,1166.13,1114.42
10934,414714,1166.13,1114.42
10936,421646,27282.74,26926.03
10937,425644,899244.73,845220.34
10938,425645,186635.75,175423.14
10939,425646,435058.79,408921.54
10940,428647,62993.01,62228.71
10941,434644,45500.02,44947.97
10945,434650,1688.62,1619.83
10946,434651,1688.62,1619.83
10947,434652,1688.62,1619.83
10948,434653,1688.62,1619.83
10949,434654,73410.05,72519.36
10950,443644,590.73,388.93
10951,459667,12103.59,8994.17
10952,459668,13056.93,9702.61
10953,459669,4216.97,4045.17
10954,459670,4216.97,4045.17
10955,459671,4216.97,4045.17
10956,459672,4216.97,4045.17
10957,459673,4216.96,4045.16
10958,459674,329.1,244.57
10959,459675,329.1,244.57
10960,459676,329.1,244.57
10961,459677,329.1,244.57
10962,459678,329.1,244.57
10963,459679,425.64,316.31
10964,459680,425.64,316.31
10965,459681,425.64,316.31
10966,459682,425.64,316.31
10967,459683,425.64,316.31
10968,459684,425.64,316.31
10969,459685,425.64,316.31
10970,459686,425.64,316.31
10971,459687,14877.85,14699.49
10972,459688,42592.96,42093.9
10973,460666,11541.24,11135.4
10974,460669,13729.77,13190.9
10975,462665,6460.83,6186.47
10976,469691,650.03,313.28
10977,469692,8819.97,8445.42
10978,469703,7330.59,6078.56
10979,469704,5126.96,4952.6
10980,469705,5126.96,4952.6
10981,469706,5126.96,4952.6
10982,469707,5126.95,4952.59
10983,474691,178429.77,172361.41
10984,474693,9012.5,7473.2
10985,474694,165755.95,137445.45
10986,479691,249903.45,241683.1
10987,479692,9409.49,7802.39
10988,479693,11332.82,11207.27
10989,479694,17786.69,17220.2
10990,479695,6666.66,6454.33
10991,486703,39547.51,39114.04
10992,486704,13468.34,13052.18
10993,491697,14317.55,14160.62
10994,491698,2348.21,2322.47
10995,491699,2348.21,2322.47
10996,491700,32299.98,31331.76
10997,491701,72066.69,71285.32
10998,491702,45237.49,44747.01
10999,493691,4590.62,4122.75
11000,493692,12345.48,12135.6
11001,493693,5024.62,4939.24
11002,493694,8419.59,8276.49
11003,493695,34634.88,34046.21
11004,493696,18001.8,17695.84
11005,493697,13330.15,13103.59
11006,493698,17570.33,17271.7
11007,493699,12470.52,12258.57
11008,493700,18406.34,18093.59
11009,493701,11290.12,11098.23
11010,493702,16292.01,16015.11
11011,493703,14718.5,14468.34
11012,493704,10950.52,10764.4
11013,493705,18156.43,17847.96
11014,493706,4900.98,4817.73
11015,493707,3777.7,3713.47
11016,493708,21023.82,20672.39
11017,493709,27559.89,27091.52
11018,493710,15305.64,15045.63
11019,493711,4536.96,4461.1
11020,493712,4477.99,4401.86
11021,493713,112445.04,110534.41
11022,493714,14522.2,14275.39
11023,493715,12685.94,12470.4
11024,493716,6436.91,6327.53
11025,503693,14045.42,13624.4
11026,503694,21538.34,20872.82
11027,503695,23754.62,23042.55
11028,509691,15663.3,15405.68
11030,512695,23670.17,23261.17
11031,512696,7787.72,7650.8
11032,512697,7787.72,7650.8
11033,519719,14969.98,14546.17
11034,519720,2975.01,2722.34
11035,521691,9575.99,9304.89
11036,521692,32547.91,29999.96
11037,521693,31500.02,30608.24
11038,521695,5849.99,5684.37
11039,527693,64166.54,62399.96
11040,527694,6786.85,6600.0
11041,527695,17720.57,16333.36
11042,527696,9757.85,9044.43
11043,527697,15934.71,15506.66
11044,527698,8220.29,7999.47
11045,531691,17416.53,17129.95
11046,531692,8993.65,8838.13
11047,531693,17656.99,17351.67
11048,531694,18893.48,18566.77
11049,532691,86622.86,84238.04
11050,532692,76806.85,76000.0
11051,532693,116541.28,113332.77
11052,532694,19089.84,18590.44
11053,532695,177548.4,175700.8
11054,543691,289055.83,281680.74
11055,543692,16882.22,16440.58
11056,543693,2380.94,2218.72
11057,543694,2380.94,2218.72
11058,543695,8909.04,8339.59
11059,543696,8909.03,8339.58
11060,545692,10851.6,10157.99
11061,545693,5698.14,5552.75
11062,545694,83062.04,80942.76
11063,545695,38097.1,37125.08
11064,545696,7183.18,6999.91
11065,545697,3691.46,3597.28
11066,545698,2356.79,2296.66
11067,545699,7586.14,7392.59
11068,550691,2657.58,2487.72
11069,550692,2657.58,2487.72
11070,557691,283585.85,276530.34
11071,557692,34140.9,33311.46
11072,557693,51739.15,50482.16
11073,570691,90368.91,89474.45
11074,570692,847048.37,838746.6
11075,578691,5095.42,4977.37
11076,578694,7798.72,7621.99
11077,578695,10887.26,10635.01
11078,592693,9950.54,9781.5
11079,592694,22945.56,22555.76
11080,596691,206941.75,205007.13
11081,602700,7331.53,7252.01
11082,602701,11483.85,11387.87
11083,602702,11483.85,11387.87
11084,602703,41620.65,41283.86
11085,602704,12105.58,12006.86
11086,602705,34114.17,33838.1
11087,602706,451870.63,448557.42
11088,602707,52589.7,52167.73
11096,602708,14717.08,14598.99
11097,602716,167200.0,163649.86
11098,602717,173772.0,170082.32
11099,602718,199696.0,195455.88
11100,602719,46598.45,45629.6
11101,602720,12000.0,11745.21
11102,602721,451561.65,434490.42
11103,602722,113984.48,111614.58
11104,602723,7600.0,7438.63
11105,602724,6480.67,6216.67
11106,602725,3633.35,3485.34
11107,602726,3633.35,3485.34
11108,602727,3633.35,3485.34
11109,602728,3633.35,3485.34
11110,602729,3633.35,3485.34
11111,602730,3633.35,3485.34
11112,602731,3633.35,3485.34
11113,602732,3633.35,3485.34
11114,602733,3633.35,3485.34
11115,602734,3633.35,3485.34
11116,602735,3633.35,3485.34
11117,602736,3633.35,3485.34
11118,602737,3633.35,3485.34
11119,602738,3633.35,3485.34
11120,602739,3633.35,3485.34
11121,602740,3633.35,3485.34
11122,602741,3633.35,3485.34
11123,602742,3633.35,3485.34
11124,602743,3633.35,3485.34
11125,602744,3633.35,3485.34
11126,602745,3633.35,3485.34
11127,602746,3633.35,3485.34
11128,602747,3633.35,3485.34
11129,602748,3633.35,3485.34
11130,602749,3633.35,3485.34
11131,602750,59073.06,56666.67
11132,602751,1040959.21,1031397.81
11133,602752,867465.96,859498.12
11134,602753,6960.0,6812.22
11135,602754,7112.0,6960.99
11136,602755,8232.29,7908.84
11137,602756,12283.91,11801.27
11138,602757,12283.91,11801.27
11139,602758,12283.91,11801.27
11140,602759,16563.34,15859.97
11141,602760,20230.01,19370.93
11142,602761,6036.96,5911.44
11143,602762,316076.72,313146.58
11144,602763,8161.7,7992.01
11145,602764,124016.99,121486.03
11146,602765,17807.86,17134.64
11147,602766,3352.64,3225.89
11148,602767,3352.64,3225.89
11149,602768,3352.64,3225.89
11150,602769,3352.64,3225.89
11151,602770,3352.64,3225.89
11152,602771,3352.64,3225.89
11153,602772,3352.64,3225.89
11154,602773,3352.64,3225.89
11155,602774,3352.64,3225.89
11156,602775,3352.64,3225.89
11157,602776,3352.64,3225.89
11158,602777,3352.64,3225.89
11159,602778,3352.64,3225.89
11160,602779,3352.64,3225.89
11161,602780,3352.64,3225.89
11162,602781,3352.64,3225.89
11163,602782,3352.64,3225.89
11164,602783,3352.64,3225.89
11165,602784,3352.64,3225.89
11166,602785,3352.64,3225.89
11167,602786,3352.64,3225.89
11168,602787,3352.64,3225.89
11169,602788,3352.64,3225.89
11170,602789,3352.64,3225.89
11171,602790,3352.64,3225.89
11172,602791,3352.64,3225.89
11173,602792,3352.64,3225.89
11174,602793,3352.64,3225.89
11175,602794,3352.64,3225.89
11176,602795,3352.64,3225.89
11177,602796,3352.64,3225.89
11178,602797,3352.64,3225.89
11179,602798,3352.64,3225.89
11180,602799,3352.64,3225.89
11181,602800,3352.64,3225.89
11182,602801,3352.64,3225.89
11183,602802,3352.64,3225.89
11184,602803,3352.64,3225.89
11185,602804,3352.64,3225.89
11186,602805,3352.64,3225.89
11187,602806,2067.51,2025.32
11188,602807,1037.59,996.82
11189,602808,1920.0,1838.47
11190,602809,8689.81,8348.39
11191,602810,38333.16,36827.04
11192,602811,20547.21,20382.27
11193,602815,30511.82,30266.86
11194,602812,11242.03,11151.77
11195,602813,28497.23,28268.47
11196,602814,6534.66,6482.2
11197,602816,31240.62,29968.01
11198,602817,7602.5,7292.81
11199,602818,36919.93,35415.97
11201,602820,11964.17,11543.18
11202,602821,55438.86,53488.12
11203,602822,8926.36,8612.27
11204,602823,8079.34,7736.25
11205,602824,14703.6,14397.89
11206,602827,3602.45,3339.07
11207,602825,14703.6,14397.89
11208,602826,3602.45,3339.07
11209,602828,4084.94,4000.01
11210,602829,80912.52,79194.51
11211,602830,23232.68,22768.03
11212,602831,31636.99,31004.25
11213,602832,75266.31,73760.98
11214,602833,2930.14,2871.54
11215,602834,50173.52,48276.72
11218,602837,191924.0,184383.26
11219,602838,116312.75,115253.81
11220,602839,3722.74,3649.7
11221,602840,8949.99,8774.39
11222,602841,6709.2,6575.02
11223,602842,7185.76,7044.77
11224,602843,23058.91,22597.73
11225,602844,3839.92,3766.03
11226,602845,16427.68,16105.36
11227,602846,19277.41,18599.09
11228,602847,18721.47,18013.71
11229,602848,52299.29,51292.91
11230,602849,21185.76,20778.09
11231,602850,59864.85,57681.54
11232,602851,4935.76,4741.83
11233,602866,5958.5,5843.84
11234,602867,4867.58,4683.56
11235,602868,3744.3,3602.75
11236,602870,6404.11,6170.55
11237,602869,12985.7,12528.77
11238,602871,3458.64,3322.75
11239,602872,6878.72,6748.77
11240,602873,13311.42,12858.45
11241,602874,4396.99,4313.93
11242,602875,3539.17,3472.31
11243,602876,3539.17,3472.31
11244,602877,3539.17,3472.31
11245,602878,3539.17,3472.31
11246,602879,1719.23,1651.68
11247,602880,1719.23,1651.68
11248,602881,1719.23,1651.68
11249,602882,1719.23,1651.68
11250,602883,11452.56,11232.18
11251,602884,9213.87,9036.57
11252,602885,9469.38,9287.16
11253,602886,35706.23,35019.15
11254,602887,35706.23,35019.15
11255,602888,2763.7,2710.52
11256,602889,2763.7,2710.52
11257,602890,3039.41,2980.92
11258,602891,3039.41,2980.92
11259,602892,6658.79,6530.66
11260,602893,6658.79,6530.66
11261,602894,5691.58,5582.06
11262,602895,5691.58,5582.06
11265,602898,9872.35,9678.65
11266,602899,9872.35,9678.65
11267,602900,9872.35,9678.65
11268,602901,9872.33,9678.63
11269,602902,6313.88,6190.0
11270,602903,6313.88,6190.0
11271,602904,6313.88,6190.0
11272,602905,6313.88,6190.0
11273,602906,5201.61,5099.55
11274,602907,5201.61,5099.55
11275,602908,5201.61,5099.55
11276,602909,5201.6,5099.54
11277,602910,4858.71,4763.38
11278,602911,4858.71,4763.38
11279,602912,4858.71,4763.38
11280,602913,4858.7,4763.37
11281,602914,5346.7,5241.8
11282,602915,5346.7,5241.8
11283,602916,2650.23,2598.23
11284,602917,2650.23,2598.23
11285,602918,2650.23,2598.23
11286,602919,2650.21,2598.21
11287,602920,4186.06,4105.51
11288,602921,4186.06,4105.51
11289,602922,23284.11,22800.0
11290,602923,2702.06,2595.9
11291,602924,124617.32,120376.77
11292,602925,107261.65,103349.76
11293,602926,34853.33,34156.26
11294,602927,464350.7,447415.56
11295,602928,3006.67,2878.99
11296,602929,16084.42,15762.73
11297,602930,183333.34,175547.95
11298,602931,19416.97,19240.19
11299,602932,70518.8,67946.94
11300,602933,16714.68,16393.04
11301,602934,8663.52,8499.86
11302,602935,23677.02,22781.91
11303,602936,87302.91,84002.43
11304,602937,149213.68,142877.21
11305,602939,9199.96,9126.68
11306,602940,9199.96,9126.68
11307,602946,6648.66,6595.7
11308,602947,6648.66,6595.7
11309,602938,9199.96,9126.68
11310,602941,4787.64,4749.5
11311,602942,117180.14,116246.75
11312,602943,1929.0,1913.64
11313,602944,74835.86,74239.76
11314,602945,35941.55,35655.26
11315,602948,10732.33,10367.12
11316,602949,4786.2,4686.69
11317,602950,5809.28,5688.5
11318,602951,9083.36,8894.5
11319,602952,4470.4,4377.45
11320,602953,2438.41,2387.71
11321,602954,4639.9,4476.64
11322,602955,6024.5,5910.69
11323,602956,11869.16,11644.94
11324,602957,14836.44,14556.17
11326,602959,21864.42,21451.38
11327,602960,18783.84,18429.0
11328,602961,14822.96,14542.94
11329,602962,2405.47,2359.18
11330,602963,2405.47,2359.18
11331,602964,2405.47,2359.18
11332,602965,4716.31,4625.56
11333,602985,19211.97,17708.01
11334,602986,2193.7,2121.51
11335,602987,2545.96,2497.86
11336,602988,8448.16,8288.57
11337,602989,414283.91,400650.36
11338,602990,3646.5,3522.42
11339,602991,4397.59,4316.06
11340,602992,55883.4,54044.35
11341,602993,8915.68,8744.12
11342,602994,8005.71,7742.25
11343,602995,1449.33,1398.33
11344,602996,1449.33,1398.33
11345,602997,1449.33,1398.33
11346,602998,1449.33,1398.33
11347,602999,1449.33,1398.33
11348,603000,1449.33,1398.33
11349,603001,1449.33,1398.33
11350,603002,1449.33,1398.33
11351,603003,1449.33,1398.33
11352,603004,1449.33,1398.33
11353,603005,1449.33,1398.33
11354,603006,532.46,514.34
11355,603007,532.46,514.34
11356,603008,532.46,514.34
11357,603009,532.46,514.34
11358,603010,532.46,514.34
11359,603011,532.46,514.34
11360,603012,532.46,514.34
11361,603013,532.46,514.34
11362,603014,532.46,514.34
11363,603015,532.46,514.34
11364,603016,532.46,514.34
11365,603017,532.46,514.34
11366,603018,532.46,514.34
11367,603019,532.46,514.34
11368,603020,532.46,514.34
11369,603021,532.46,514.34
11370,603022,532.46,514.34
11371,603023,532.46,514.34
11372,603024,532.46,514.34
11373,603025,532.46,514.34
11374,603026,532.46,514.34
11375,603027,532.46,514.34
11376,603028,532.46,514.34
11377,603029,532.46,514.34
11378,603030,532.46,514.34
11379,603031,532.46,514.34
11380,603032,532.46,514.34
11381,603033,532.46,514.34
11382,603034,532.46,514.34
11383,603035,532.46,514.34
11384,603036,532.46,514.34
11385,603037,532.46,514.34
11386,603038,532.46,514.34
11387,603039,532.46,514.34
11388,603040,532.46,514.34
11389,603041,532.46,514.34
11390,603042,532.46,514.34
11391,603043,532.46,514.34
11392,603044,532.46,514.34
11393,603045,532.46,514.34
11394,603046,532.46,514.34
11395,603047,532.46,514.34
11396,603048,532.46,514.34
11397,603049,532.46,514.34
11398,603050,532.46,514.34
11399,603051,532.46,514.34
11400,603052,532.46,514.34
11401,603053,532.46,514.34
11402,603054,532.46,514.34
11403,603055,532.46,514.34
11404,603056,532.46,514.34
11405,603057,532.46,514.34
11406,603058,532.46,514.34
11407,603059,532.46,514.34
11408,603060,532.46,514.34
11409,603061,532.46,514.34
11410,603062,532.46,514.34
11411,603063,532.46,514.34
11412,603064,532.46,514.34
11413,603065,532.46,514.34
11414,603066,532.46,514.34
11415,603067,532.46,514.34
11416,603068,532.46,514.34
11417,603069,532.46,514.34
11418,603070,532.46,514.34
11419,603071,532.46,514.34
11420,603072,532.46,514.34
11421,603073,532.46,514.34
11422,603074,532.46,514.34
11423,603075,532.46,514.34
11424,603076,532.46,514.34
11425,603077,532.46,514.34
11426,603078,532.46,514.34
11427,603079,532.46,514.34
11428,603080,532.46,514.34
11429,603081,532.46,514.34
11430,603082,532.46,514.34
11431,603083,532.46,514.34
11432,603084,532.46,514.34
11433,603085,532.46,514.34
11434,603086,532.46,514.34
11435,603087,532.46,514.34
11436,603088,532.46,514.34
11437,603089,532.46,514.34
11438,603090,532.46,514.34
11439,603091,532.46,514.34
11440,603092,532.46,514.34
11441,603093,532.46,514.34
11442,603094,532.46,514.34
11443,603095,532.46,514.34
11444,603096,532.46,514.34
11445,603097,532.46,514.34
11446,603098,532.46,514.34
11447,603099,532.46,514.34
11448,603100,532.46,514.34
11449,603101,532.46,514.34
11450,603102,532.46,514.34
11451,603103,532.46,514.34
11452,603104,532.46,514.34
11453,603105,532.46,514.34
11454,603106,532.46,514.34
11455,603107,532.46,514.34
11456,603108,532.46,514.34
11457,603109,532.46,514.34
11458,603110,532.46,514.34
11459,603111,532.46,514.34
11460,603112,532.46,514.34
11461,603113,532.46,514.34
11462,603114,532.46,514.34
11463,603115,532.46,514.34
11464,603116,532.46,514.34
11465,603117,532.46,514.34
11466,603118,532.46,514.34
11467,603119,532.46,514.34
11468,603120,532.46,514.34
11469,603121,532.46,514.34
11470,603122,532.46,514.34
11471,603123,532.46,514.34
11472,603124,532.46,514.34
11473,603125,532.46,514.34
11474,603126,532.46,514.34
11475,603127,532.46,514.34
11476,603128,532.46,514.34
11477,603129,532.46,514.34
11478,603130,532.46,514.34
11479,603131,532.46,514.34
11480,603132,532.46,514.34
11481,603133,532.46,514.34
11482,603134,532.46,514.34
11483,603135,532.46,514.34
11484,603136,2563.62,2479.25
11485,603137,2563.62,2479.25
11486,603138,2563.62,2479.25
11487,603139,2563.62,2479.25
11488,603140,2563.62,2479.25
11489,603141,2563.62,2479.25
11490,603142,2563.62,2479.25
11491,603143,2563.62,2479.25
11492,603144,2563.62,2479.25
11493,603145,2563.62,2479.25
11494,603146,2563.62,2479.25
11495,603147,2563.62,2479.25
11496,603148,2563.62,2479.25
11497,603149,2563.62,2479.25
11498,603150,2563.62,2479.25
11499,603151,2563.62,2479.25
11500,603152,2563.62,2479.25
11501,603153,2563.62,2479.25
11502,603154,2563.62,2479.25
11503,603155,2563.62,2479.25
11504,603156,2563.62,2479.25
11505,603157,2563.62,2479.25
11506,603158,2563.62,2479.25
11507,603159,2563.62,2479.25
11508,603160,2563.62,2479.25
11509,603161,2563.62,2479.25
11510,603162,2563.62,2479.25
11511,603163,2563.62,2479.25
11512,603164,2563.62,2479.25
11513,603165,2563.62,2479.25
11514,603166,2563.62,2479.25
11515,603167,3006.66,2907.71
11516,603168,3006.66,2907.71
11517,603169,3006.66,2907.71
11518,603170,3006.66,2907.71
11519,603171,3006.66,2907.71
11520,603172,3006.66,2907.71
11521,603173,3006.66,2907.71
11522,603174,3006.66,2907.71
11523,603175,3006.66,2907.71
11524,603176,3006.66,2907.71
11525,603177,3006.66,2907.71
11526,603178,3006.66,2907.71
11527,603179,3006.66,2907.71
11528,603180,3006.66,2907.71
11529,603181,3006.66,2907.71
11530,603182,3006.66,2907.71
11531,603183,3006.66,2907.71
11532,603184,3006.66,2907.71
11533,603185,3006.66,2907.71
11534,603186,3006.66,2907.71
11535,603187,3006.66,2907.71
11536,603188,3006.66,2907.71
11537,603189,3006.66,2907.71
11538,603190,3006.66,2907.71
11539,603191,3006.66,2907.71
11540,603192,3006.66,2907.71
11541,603193,3006.66,2907.71
11542,603194,3006.66,2907.71
11543,603195,3006.66,2907.71
11544,603196,3006.66,2907.71
11545,603197,3006.66,2907.71
11546,603198,3006.66,2907.71
11547,603199,3006.66,2907.71
11548,603200,3006.66,2907.71
11549,603201,3006.66,2907.71
11550,603202,3006.66,2907.71
11551,603203,3006.66,2907.71
11552,603204,3006.66,2907.71
11553,603205,3006.66,2907.71
11554,603206,3006.66,2907.71
11555,603207,3006.66,2907.71
11556,603208,3006.66,2907.71
11557,603209,3006.66,2907.71
11558,603210,3006.66,2907.71
11559,603211,3006.66,2907.71
11560,603212,3006.66,2907.71
11561,603213,3006.66,2907.71
11562,603214,3006.66,2907.71
11563,603215,3006.66,2907.71
11564,603216,3006.66,2907.71
11565,603217,3006.66,2907.71
11566,603218,5030.06,4858.89
11567,603219,3269.05,3161.47
11568,603220,3269.05,3161.47
11569,603221,1505.48,1455.94
11570,603222,3006.66,2907.71
11571,603223,3006.66,2907.71
11572,603224,3006.66,2907.71
11573,603225,3006.66,2907.71
11574,603226,3006.66,2907.71
11575,603227,3006.66,2907.71
11576,603228,3006.66,2907.71
11577,603229,3006.66,2907.71
11578,603230,3006.66,2907.71
11579,603231,3006.66,2907.71
11580,603232,3006.66,2907.71
11581,603233,3006.66,2907.71
11582,603234,3006.66,2907.71
11583,603235,3006.66,2907.71
11584,603236,3006.66,2907.71
11585,603237,3006.66,2907.71
11586,603238,3006.66,2907.71
11587,603239,3006.66,2907.71
11588,603240,3006.66,2907.71
11589,603241,3006.66,2907.71
11590,603242,3006.66,2907.71
11591,603243,3006.66,2907.71
11592,603244,3006.66,2907.71
11593,603245,3006.66,2907.71
11594,603246,3006.66,2907.71
11595,603247,3006.66,2907.71
11596,603248,3006.66,2907.71
11597,603249,3006.66,2907.71
11598,603250,3006.66,2907.71
11599,603251,3006.66,2907.71
11600,603252,3006.66,2907.71
11601,603253,3006.66,2907.71
11602,603254,3006.66,2907.71
11603,603255,3006.66,2907.71
11604,603256,3006.66,2907.71
11605,603257,309.7,299.51
11606,603258,309.7,299.51
11607,603259,309.7,299.51
11608,603260,309.7,299.51
11609,603261,309.7,299.51
11610,603262,309.7,299.51
11611,603263,309.7,299.51
11612,603264,309.7,299.51
11613,603265,309.7,299.51
11614,603266,309.7,299.51
11615,603267,309.7,299.51
11616,603268,309.7,299.51
11617,603269,309.7,299.51
11618,603270,309.7,299.51
11619,603271,309.7,299.51
11620,603272,309.7,299.51
11621,603273,309.7,299.51
11622,603274,309.7,299.51
11623,603275,309.7,299.51
11624,603276,309.7,299.51
11625,603277,309.7,299.51
11626,603278,309.7,299.51
11627,603279,309.7,299.51
11628,603280,309.7,299.51
11629,603281,309.7,299.51
11630,603282,309.7,299.51
11631,603283,309.7,299.51
11632,603284,309.7,299.51
11633,603285,309.7,299.51
11634,603286,309.7,299.51
11635,603287,309.7,299.51
11636,603288,309.7,299.51
11637,603289,309.7,299.51
11638,603290,309.7,299.51
11639,603291,309.7,299.51
11640,603292,64819.74,62614.02
11641,603293,27199.7,26304.59
11642,603294,27199.7,26304.59
11643,603305,2731.09,2680.45
11644,603306,24736.44,24277.81
11645,603307,5328.87,5228.2
11646,603308,5328.87,5228.2
11647,603309,5328.87,5228.2
11648,603310,5328.87,5228.2
11649,603311,5328.87,5228.2
11650,603312,5328.87,5228.2
11651,603313,5328.88,5228.21
11652,603314,6704.03,6577.39
11653,603315,6704.03,6577.39
11654,603316,6704.03,6577.39
11655,603317,6704.03,6577.39
11656,603318,4842.5,4751.02
11657,603319,4842.5,4751.02
11658,603320,4842.5,4751.02
11659,603321,4842.51,4751.03
11660,603322,18913.3,18562.63
11661,603323,2899.67,2845.91
11662,603324,2899.67,2845.91
11663,603325,1893.44,1858.33
11664,603326,1893.44,1858.33
11665,603327,1893.44,1858.33
11666,603328,2231.6,2147.23
11667,603329,2231.6,2147.23
11668,603330,2231.6,2147.23
11669,603331,2231.6,2147.23
11670,603332,2231.6,2147.23
11671,603333,2231.6,2147.23
11672,603334,2231.6,2147.23
11673,603335,2231.6,2147.23
11674,603336,2231.6,2147.23
11675,603337,2231.6,2147.23
11676,603338,2231.6,2147.23
11677,603339,2231.6,2147.23
11678,603340,2231.6,2147.23
11679,603341,2231.6,2147.23
11680,603342,2231.6,2147.23
11681,603343,2231.6,2147.23
11682,603344,2231.6,2147.23
11683,603345,2231.6,2147.23
11684,603346,2231.6,2147.23
11685,603347,2231.6,2147.23
11686,603348,2231.6,2147.23
11687,603349,2231.6,2147.23
11688,603350,2231.6,2147.23
11689,603351,2231.6,2147.23
11690,603352,2231.6,2147.23
11691,603353,19528.22,18885.57
11692,603354,3206.58,3147.13
11693,603355,8298.51,8147.45
11694,603356,10731.24,10535.9
11695,603357,27026.85,26525.75
11696,603358,8394.71,8320.95
11697,603359,5144.91,4980.99
11700,603362,8774.8,8486.03
11701,603363,2612.83,2565.27
11702,603364,2612.83,2565.27
11703,603365,26213.25,25378.09
11704,603366,26213.25,25378.09
11705,603367,2374.07,2355.16
11706,603368,2374.07,2355.16
11707,603370,73495.11,72909.78
11708,603369,3188.24,3162.84
11709,603371,30252.01,29108.34
11710,603372,65266.53,63187.12
11711,603373,96256.4,92617.44
11713,603375,131136.76,126354.13
11714,603376,14347.65,13875.49
11715,603377,23495.96,22747.37
11716,603378,35498.95,34367.95
11717,603379,33782.96,32671.21
11718,603380,66205.48,64931.51
11719,603381,41991.79,41227.41
11720,603382,16714.28,16181.76
11721,603383,3281.55,3177.0
11722,603384,5624.74,5445.53
11723,603385,5624.74,5445.53
11724,603386,16947.4,16389.68
11725,603387,16398.24,16076.5
11726,603388,6294.25,6175.35
11727,603389,10554.22,10358.54
11728,603390,218963.32,216933.46
11729,603391,95181.37,93448.77
11730,603392,127841.65,125514.53
11731,603393,43864.98,42467.43
11732,603394,15574.79,15286.02
11733,603395,45808.22,44958.9
11734,603396,37196.28,36506.64
11735,603397,15057.98,14783.88
11736,603398,4202.92,4126.41
11737,603399,8533.67,8378.33
11738,603400,13213.55,12792.56
11739,603422,4299.5,4221.24
11740,603423,9992.93,9811.03
11741,603424,8122.36,7974.51
11742,603425,9606.44,9431.57
11743,603426,7735.59,7481.02
11744,603427,7735.59,7481.02
11745,603428,19691.53,19333.08
11746,603429,6969.99,6845.31
11747,603430,31573.84,31009.05
11748,603431,2953.43,2899.67
11749,603432,2953.43,2899.67
11750,603433,6116.81,6005.46
11751,603434,6116.81,6005.46
11752,603435,6116.81,6005.46
11753,603436,6116.81,6005.46
11754,603437,3125.13,3068.24
11755,603438,3125.13,3068.24
11756,603439,2729.63,2645.26
11757,603440,2729.63,2645.26
11758,603441,2729.63,2645.26
11759,603442,2729.63,2645.26
11760,603443,2729.63,2645.26
11761,603444,2729.63,2645.26
11762,603445,2729.63,2645.26
11763,603446,2729.63,2645.26
11764,603447,2729.63,2645.26
11765,603448,2729.63,2645.26
11766,603449,2729.63,2645.26
11767,603450,2729.63,2645.26
11768,603451,2729.63,2645.26
11769,603452,2729.63,2645.26
11770,603453,2729.63,2645.26
11771,603454,2729.63,2645.26
11772,603455,2729.63,2645.26
11773,603456,2729.63,2645.26
11774,603457,2729.63,2645.26
11775,603458,2729.63,2645.26
11776,603459,2729.63,2645.26
11777,603460,2729.63,2645.26
11778,603461,2729.63,2645.26
11779,603462,2729.63,2645.26
11780,603463,2729.63,2645.26
11781,603464,2729.63,2645.26
11782,603465,2729.63,2645.26
11783,603466,2729.63,2645.26
11784,603467,2729.63,2645.26
11785,603468,2729.63,2645.26
11786,603469,2729.63,2645.26
11787,603470,2729.63,2645.26
11788,603471,2729.63,2645.26
11789,603472,2729.63,2645.26
11790,603473,2729.63,2645.26
11791,603474,2729.63,2645.26
11792,603475,2729.63,2645.26
11793,603476,2729.63,2645.26
11794,603477,2729.63,2645.26
11795,603478,2729.63,2645.26
11796,603479,2729.63,2645.26
11797,603480,2729.63,2645.26
11798,603481,2729.63,2645.26
11799,603482,2729.63,2645.26
11800,603483,2729.63,2645.26
11801,603484,2729.63,2645.26
11802,603485,2729.63,2645.26
11803,603486,2729.63,2645.26
11804,603487,2729.63,2645.26
11805,603488,2729.63,2645.26
11806,603489,2729.63,2645.26
11807,603490,2729.63,2645.26
11808,603491,2729.63,2645.26
11809,603492,2729.63,2645.26
11810,603493,2729.63,2645.26
11811,603494,2729.63,2645.26
11812,603495,2729.63,2645.26
11813,603496,2729.63,2645.26
11814,603497,2729.63,2645.26
11815,603498,2729.63,2645.26
11816,603499,2729.63,2645.26
11817,603500,2729.63,2645.26
11818,603501,2729.63,2645.26
11819,603502,2729.63,2645.26
11820,603503,2729.63,2645.26
11821,603504,2729.63,2645.26
11822,603505,2729.63,2645.26
11823,603506,2729.63,2645.26
11824,603507,2729.63,2645.26
11825,603508,2729.63,2645.26
11826,603509,2729.63,2645.26
11827,603510,2729.63,2645.26
11828,603511,2729.63,2645.26
11829,603512,2729.63,2645.26
